InstrumentID,SymbolFull
1051310,ILAG
1051338,INAB
1051346,YSG
1051363,MRM
1051452,TIL
1051683,ACRV
1051748,CYN
1051882,FSHP
1051912,NXL
1052183,IPST
1052212,HUBC
1052299,TNMG
1052324,DDC
1052490,CTNM
1052596,LGCY
1052630,CHAR
1052647,XHLD
1052684,MB
1052891,PACH
1059212,PW
1059218,CMCT
1059561,SMJF
1060941,MEHA
40,PLATINUM
54,NZDCHF
63,USDMXN
317,SoyOil.FUT
318,SoyMeal.FUT
458,USDPHP
1010,BA
1022,JNJ
1035,WMT
1043,PEP
1077,SIGA
1117,FSLR
1161,RYAAY
1220,TKA.DE
1292,MONC.MI
1335,SOLV
1357,ROSNL.L
1407,BAER.ZU
1444,RIGD.L
1492,UNP
1522,HCA
1558,KMB
1562,MAN
1593,PCG
1638,OKE
1673,HLT
1819,CLMT
1875,CINF
1890,CF
1896,WSM
1921,BLMN
1933,HAS
1939,ATI
2122,HBR.L
2130,AJB.L
2161,SMT.L
2285,ELISA.HE
2331,2333.HK
2339,0700.HK
2404,1958.HK
2440,LKFN
2525,GXI.DE
2585,NDA.DE
2630,IGG.L
2698,LRE.L
2705,DOM.L
3014,GDXJ
3020,TLT
3105,UGA
3309,FPH.ASX
3345,CLW.ASX
3351,CTD.ASX
3413,SDHA.L
3535,PIA.MI
3540,CE.MI
3564,TE.PA
3581,BEN.PA
3586,NAE.PA
3686,VIH1.DE
3695,SBS.DE
4035,COO
4091,KRO
4178,VRSN
4189,XRAY
4207,SBH
4248,VEA
4333,FRCB
4407,BIL
4491,VOE
4534,SBMO.NV
5043,VK.PA
5639,GNTX
5702,FLWS
5714,PTON
5777,TEP.PA
5804,ALC.ZU
5815,FHZN.ZU
5973,MPT
6017,NVCR
6062,KBH
6192,BLFS
6197,PR
6218,APP
6264,PLUG
6322,CLOU
6376,MFIC
6456,LECO
6556,UPWK
6581,ADC
6586,AIV
6592,AMCR
6622,BRX
6636,CDE
6719,GNL
6779,MFA
6796,RITM
6840,SA
6843,SBSW
7009,ANZ.ASX
7048,DXS.ASX
7800,CHT
7885,MTUS
7891,BRSP
7939,ENTA
7942,AMSF
7953,NMR.US
7959,RCEL
7965,ALKT
7974,DLX
8580,LAZRQ
8612,MIGI
8627,OLPX
8658,BPOP
8667,CURV
8715,ASND
8723,VIV.US
8797,IUIT.L
8803,SFD
8810,VLTO
8918,HELE
8970,JOYY
8995,ALKS
9070,ARGX
9158,NGG
9270,DLO
9292,DIDIY
9416,SOFI.RTH
9419,CRWD.RTH
9434,RMBS
9436,WRB.US
9562,PCT.US
9593,BITF
9604,GFF
9619,NEU
9658,MYRG
9720,PKST
9729,XPEL
9735,CSW
9736,BELFB
9742,AGYS
9750,ATAT
9768,HZO
9795,MTRN
9802,ANIP
9807,CWEN.A
9854,WTTR
9893,STEP
9906,ACDC
9936,CSWC
10007,EMPOWER.AE
10049,SHEN
10052,WALD
10073,TRNS
10114,CCAP
10138,FORR
10151,ATRO
10226,HRZN
10253,PKOH
10254,AURA
10303,NECB
10307,IMMR
10345,NVCT
10346,ZVRA
10383,IFS
10418,BFS
10451,GPRK
10511,OOMA
10540,MG
10551,UFI
10567,XDWT.DE
10571,XCHA.DE
10586,EUNA.DE
10646,IBCJ.DE
10658,GWH
10664,HRTX
10783,SVOL
10795,CBND
10825,KBWB
10995,ABAT
11037,PESI
11129,HTB
11252,ENQ.L
11346,GYM.L
11355,BRCK.L
11358,FUM.L
11366,ZTF.L
11507,OBD.L
11550,WINE.L
11598,IOM.L
11715,PXEN.L
12064,PROC.L
12070,CAR.L
12176,FAB.DH
12181,ADNOCGAS.DH
12194,BOROUGE.DH
12200,ETOR
12208,MNTN
12239,ADE.DE
12241,SFQ.DE
12251,BDT.DE
12348,V6C.DE
12453,P4N.DE
12477,QB7.DE
12484,GME.DE
12520,AGB2.DE
12547,CCAP.DE
12556,DFTK.DE
12665,SHUR.BR
12748,RAM.LS
12819,RANA.OL
12853,ONCIN.OL
12858,GIGA.OL
12860,SMCRT.OL
12879,ABL.OL
12891,NEXT.OL
12914,SNOR.OL
12940,CONTX.OL
12945,ZAL.OL
12999,PSE.OL
13020,WAVE.PA
13094,ALSPW.PA
13122,ELEC.PA
13127,EKI.PA
13153,IDIP.PA
13159,BAIN.PA
13205,ALDBT.PA
13232,EIFF.PA
13244,ALBIZ.PA
13300,ALUPG.PA
13609,ACN.RTH
13610,HAL.RTH
13612,PM.RTH
13629,LMT.RTH
13658,CRCL
13660,RBNE
13712,9863.HK
13736,144.HK
13744,1318.HK
13760,LATOb.ST
13863,TTALO.HE
14241,WATC.PA
14254,AAPL.EUR
14284,QUBT
14321,TER.RTH
14347,FSLR.RTH
14384,ABTC
14441,APC
14442,CLRS
14488,AMZY
14499,PRUK.L
14766,NEM.RTH
14804,ICE.RTH
14879,FICO.RTH
14899,HUM.RTH
14911,MET.RTH
15011,KEYS.RTH
15051,EVRG.RTH
15054,LII.RTH
15128,EMN.RTH
15194,ABVX
15216,AAUC
15225,HG
15231,MENS
15325,TUR.PA
15338,RIOU.L
15358,FLXI.L
15405,ESIH.DE
15411,WMGT.L
15468,WEL9.DE
15474,MWOD.DE
15486,WTES.DE
15493,IG35.DE
100037,DOT
100055,OGN
100215,ZECBCH
100230,ZECNZD
100452,NIGHT
219000,BTC.SPOT
1000361,MYX.ASX
1000670,LOT.ASX
1000726,SRG.ASX
1000762,SVM.ASX
1000992,SGLLV.ASX
1001055,GNG.ASX
1001300,KSL.ASX
1013023,BERGB.ST
1013307,KABEB.ST
1013331,ALIV.ST
1013775,KINVA.ST
1014299,ALBBV.HE
1016275,BINV.ST
1022099,BOOZT.ST
1048007,TACT
1048306,BELFA
1048311,RFIL
1048315,NTZ
1048407,FRAF
1048411,AIFF
1048555,WILC
1048648,SMID
1048875,UNTY
1048937,NTWK
1048983,ASRV
1049040,PXLW
1049084,MBOT
1049581,JMSB
1049605,CETY
1049615,INFU
1049659,BWAY
1049804,AEHL
1050108,BLRX
1050271,VOR
1050274,TGEN
1050499,OXBR
1050558,ZSPC
1050561,FNWB
1050605,KZR
1050627,XAIR
1050662,ITRM
1050716,AQB
1050745,SRL
1050785,SER
1050809,BFRI
1050853,GPUS
1050882,GHG
1050933,CAMP
1051011,TC
1051198,BTCT
1051202,BATL
1051228,WTO
1051265,VSTA
1051365,AENT
1051440,ESLA
1051450,RNAZ
1051461,VEEA
1051498,GREE
1051581,DEVS
1051618,MAIA
1051629,KITT
1051632,VEEE
1051763,ASTL
1051858,SIDU
1051992,GV
1052135,CVKD
1052170,GDTC
1052292,CISS
1052333,RMSG
1052376,GRDN
1052384,WS
1052423,ZENA
1052492,COOT
1052559,PSIG
1052586,FGL
1052644,DXST
1052668,PCLA
1052672,NTWO
1052681,JFB
1052808,DAAQ
1052845,GTERA
1052854,BCAR
1052884,JCAP
1052930,NOMA
1057996,NEXM
1058052,LSBK.US
1059277,STRW
1059297,APAD
1059762,BRBI
1059950,CITYVA.HE
1061310,IF.MI
1061313,CALT.MI
1061325,GE.MI
1061564,NDT.MI
34,ESP35
51,GBPCHF
321,Italy40
427,USDCLP
626,Sweden30
1004,MSFT
1038,HMC
1067,ZD
1106,AMX
1118,BRK.B
1150,LMND
1241,CS.PA
1419,ZURN.ZU
1448,MHID.L
1481,BKNG
1490,TGT
1544,EMR
1570,CMI
1581,EOG
1609,ITW
1623,SNX.US
1679,CTSH
1729,DOV
1749,CCEP
1869,TDS
1914,INTU
1954,GL
2136,EDV.L
2171,SHEL.L
2194,BMO
2259,KTN.DE
2261,DANSKE.CO
2342,0941.HK
2351,00001.HK
2359,00135.HK
2393,03333.HK
2422,1997.HK
2431,CATY
2433,SFBS
2489,TOP.US
2496,PFE.RTH
2653,CKN.L
2680,HICL.L
2688,IBST.L
2760,VCT.L
2788,INPP.L
2795,CBG.L
2803,GNS.L
2945,QDVI.DE
2983,SXRF.DE
3035,IAEX.L
3046,APAM.NV
3049,UMG.NV
3146,HDV
3163,VXX
3259,YINN
3348,SGR.ASX
3396,IUSQ.DE
3426,INCO
3431,CSUS.L
3532,REY.MI
3557,EGLA.MI
3657,VBK.DE
4130,PRGO
4219,BGN.MI
4221,BRE.MI
4274,VNQ
4283,SIRI
4304,VTR
4364,MLM
4389,OKTA
4401,ZION
4452,JKHY
4540,TOM2.NV
5025,IPN.PA
5375,BILL
5491,ASX
5571,HIAB.HE
5665,FDS
5668,AYI
5672,BFAM
5738,ARGX.BR
5787,VALMT.HE
5812,DKSH.ZU
5850,BALDB.ST
6015,CHGG
6038,PENN
6056,QTWO
6095,TMHC
6130,BCO
6184,AVXL
6220,FRSX
6252,CENN
6255,NNDM
6281,SUNWQ
6290,UONE
6352,PTGX
6357,SMH
6399,CG
6400,CGNX
6435,GPRE
6452,IRDM
6468,MKSI
6486,ADAM
6490,OPK
6522,RRR
6536,SNDL
6554,TXG
6675,DX
6720,GOTU
6723,GTY
6804,ONTO
6813,DOC
6826,PUMP.US
6836,RWT
6881,TWO
6882,UAA
7041,CHC.ASX
7051,ASX.ASX
7076,CXO.ASX
7113,IRE.ASX
7141,HDN.ASX
7153,AOV.ASX
7159,ARF.ASX
7658,LAC
7876,FOR
7941,NVEC
8696,BCPC
8730,REE.US
8744,KRBN
8752,TSLA.RTH
8762,NFLX.RTH
8820,LB
8856,GGG
8862,EWBC
9038,CVLT
9128,WERN
9238,PWP
9400,ARM.RTH
9412,TSM.RTH
9439,MFC
9544,PENG
9555,CRS
9589,GTES
9590,CORT
9599,SHC
9628,PJT
9739,RUM
9747,ARHS
9749,VNOM
9759,MYGN
9791,GNK.US
9842,REYN
9851,PAC
9859,DORM
9908,INVA
10013,DIC.AE
10014,ALANSARI.AE
10016,AJMANBANK.AE
10056,TCBK
10069,CMCO
10094,CNTA
10131,CASS
10203,PGC
10228,ORIC
10256,JANX
10274,LMNR.US
10279,CARE
10298,TSBK
10342,IPX
10353,MAMA
10398,CODI
10410,OBK
10429,KOP
10466,ACCO
10485,SMHI
10499,TPVG
10626,ETL2.DE
10643,IQQM.DE
10649,DBPD.DE
10681,XERS
10725,SERA
10765,FPE.US
10805,COPX
10840,FNDA
10868,DPST
10890,CCCC
10929,COOK
10942,DSGN
10955,SJ
10977,CDZI
10989,SGMT
11007,IMMX
11023,CDT
11050,PWH.ASX
11055,USAR
11120,MVBF
11196,HSBK.L
11229,XPS.L
11249,MICC.L
11283,SOU.L
11285,API.L
11292,ASPL.L
11298,RCH.L
11363,FCH.L
11389,FSTA.L
11401,CSN.L
11412,KITW.L
11444,GHH.L
11478,SFR.L
11495,REVB.L
11537,PCA.L
11597,GFIN.L
11659,ARBB.L
11667,EKF.L
11681,TENG.L
12179,APEX.DH
12196,ESHRAQ.DH
12247,ILM1.DE
12254,RY4C.DE
12265,SKB.DE
12286,VIB3.DE
12302,ETG.DE
12321,0B2.DE
12362,TPG0.DE
12478,ULC.DE
12505,H9W.DE
12514,IS7.DE
12644,NRP.NV
12797,NORBT.OL
12825,KID.OL
12870,ZLNA.OL
12948,HAVI.OL
12957,TRMED.OL
12980,WSTEP.OL
12983,JAREN.OL
13008,MVE.OL
13038,FII.PA
13052,THEP.PA
13086,EC.PA
13108,ALMKT.PA
13131,BOI.PA
13151,ALTPC.PA
13283,ACAN.PA
13298,ALMIN.PA
13303,ALDMS.PA
13304,ALORA.PA
13320,ALPAU.PA
13555,VDEA.L
13595,VIA
13598,OKLO.RTH
13600,RUBI
13603,STZ.RTH
13623,GE.RTH
13640,WOLF
13678,6066.HK
13680,9868.HK
13690,1776.HK
13703,2016.HK
13717,960.HK
13724,9626.HK
13777,ROKOb.ST
13780,MTRS.ST
13787,BURE.ST
13887,VIK1V.HE
13891,CANATU.HE
13917,SFOODS.HE
13926,HEALTH.HE
13955,BO.CO
13961,SOLARb.CO
14234,CETH.DE
14236,WXRP.DE
14261,PLTR.EUR
14262,AMD.EUR
14271,KWEB.DH
14295,KSPI
14304,GEMI
14328,MELI.RTH
14331,TMUS.RTH
14334,FTNT.RTH
14350,AVGO.RTH
14355,UROY
14358,RR
14420,AKRO.CVR
14476,CTA
14481,SIL
14487,HOOY
14777,LOW.RTH
14843,LEN.RTH
14873,EMR.RTH
14894,VICI.RTH
14918,GEHC.RTH
14936,DG.RTH
14968,OKE.RTH
14974,FITB.RTH
15119,EPAM.RTH
15133,IVZ.RTH
15166,RZLT
15285,ICHN.NV
15337,LAUU.L
15367,FOFD.L
15368,FOHW.L
15399,WCBR.L
15414,ETFEUAC.DE
15427,EMUU.L
15436,IAUS.L
15466,PRAB.DE
15471,MWOX.DE
15497,IG31.DE
15512,EDM4.DE
15517,SXXEEX.DE
100056,POL
100062,DYDX
100067,1INCH
100091,LUNC
100147,AXLM
100184,LTCAUD
100310,EIGEN
100420,PRCL
202005,RUSSELL.JUN26
208004,100.OZ.Silver.JUL26
209014,SILVER.JUL26
1000362,PGC.ASX
1000595,EOS.ASX
1000630,SIG.ASX
1000786,PPS.ASX
1001280,FID.ASX
1001344,DRO.ASX
1001459,WGN.ASX
1012996,DUNI.ST
1013309,VBGB.ST
1014592,DURCB.ST
1015205,NEOBO.ST
1018970,NELLY.ST
1019230,GARO.ST
1019764,MANG.ST
1019898,SIILI.HE
1021753,SAGAD.ST
1022106,BALYO.PA
1022463,QLIRO.ST
1025967,NDA.HE
1027498,TRACT.PA
1030759,FERGR.NV
1047904,BRID
1047913,ANIX
1047939,FLXS
1047980,CRD-B
1048393,MXC
1048451,CAPS
1048548,NNBR
1049037,COFS
1049105,CREG
1049242,RVP
1049297,NCPL
1049365,NTRP
1049384,FTFT
1049475,CBNK
1049567,PMN
1049655,III
1049697,CPBI
1049982,VFF
1050046,LND
1050195,EFXT
1050233,PHIO
1050261,BLNE
1050375,LOOP
1050384,PCSA
1050493,ULY
1050514,LFWD
1050540,EVTV
1050722,MBIO
1050899,CLPS
1051046,CRDL
1051139,HUIZ
1051207,ADTX
1051236,EDTK
1051278,GANX
1051292,SLSR
1051309,GFAI
1051456,VGAS
1051620,UNCY
1051765,ALLR
1051869,ANGH
1052064,BNRG
1052222,HXHX
1052260,MTEN
1052272,NWGL
1052361,NAKA
1052413,CAPT
1052459,PBM
1052561,TWFG
1052707,NUAI
1052747,AGRZ
1052752,NHIC
1052767,TVA
1052769,TDAC
1052839,TDIC
1052840,TACO.US
1052888,KG
1058050,ACCL
1058232,BACC
1059250,LFT
1060511,MBVI
1061320,SAB.MI
1061508,BFG.MI
19,SILVER
64,USDSGD
324,OATS.FUT
334,Coffee.FUT
387,GasOil.FUT
460,USDTHB
1014,CVX.US
1033,RTX
1039,HSBC
1047,VOD
1123,TRIP
1149,STZ
1155,BABA
1157,DBX
1206,MBG.DE
1283,ENI.MI
1346,OGZDL.L
1352,MNODL.L
1389,FTCS
1429,VSGX
1474,LOW
1498,COR
1511,ET
1538,EXC
1599,JBL
1640,CSX
1680,MGM
1697,ACH.US
1835,WYNN
1855,SPGI
1865,FISV
1936,MKC
1961,TOL
1971,NTDOY
1983,SKF-B.ST
2024,CCL.L
2026,CPG.L
2030,EXPN.L
2065,NWG.L
2086,STAN.L
2197,FIBK
2201,UMBF
2248,SECU-B.ST
2289,HWC
2335,0390.HK
2382,01928.HK
2447,MCB
2474,PSN.US
2555,SRT.DE
2733,PAG.L
2899,F.RTH
2901,WFC.RTH
2912,EUNZ.DE
2940,OPEN.DE
3003,EWJ
3062,IS0Q.DE
3101,IEF
3244,UPRO
3288,JDEP.NV
3416,EWI
3661,NA9.DE
3673,PFV.DE
3954,IS0R.DE
4072,HSY
4115,MXL
4128,POWI
4186,WTW
4199,WEN
4318,VGT
4331,MSCI
4353,VTRS
4367,NCLH
4386,OVV
4392,JNK
4396,IWN
4528,NN.NV
5002,SW.PA
5010,BOL.PA
5503,FVRR
5778,MF.PA
5821,LONN.ZU
5959,MTD
6118,RGEN
6369,WCLD
6389,BGC
6682,ELS
6741,HWM
6794,NOMD
6798,NSA
6802,CDP
6902,ZH
6963,FLQM
6969,TIGO
7030,SCG.ASX
7127,IPH.ASX
7138,INA.ASX
7778,LFUS
7810,GSM
7875,PRLB
7879,TITN
7895,PFBC
7908,FINV
7934,FDP
7940,ANAB
7944,AMTX
7952,OCFC
8591,BIRD
8677,BBVA.US
8716,PHG
8722,BSBR
8726,ALGT
8765,BAM
8769,GM.RTH
8858,DOCS
8860,CSL
8867,VRT
8889,PNW
8903,KRNT
8956,BWXT
9007,DAC
9019,PLTK
9106,RHP
9231,ARKQ
9250,GRAB
9294,TOST
9540,ITGR
9577,SSYS.US
9587,HRMY
9603,PIPR
9632,GGAL
9640,PBH
9680,BVN
9690,IMCR
9709,ASR
9748,CENX
9785,RNAM
9813,ROAD
9815,ECVT
9844,HOPE
9891,TERN
9915,AEG
9962,CXW
9966,TR
10006,SALIK.AE
10035,ALVO
10102,KE
10112,LQDT
10142,GLDD
10177,GAIN
10216,IMNM
10263,PANL
10302,AFCG
10304,CLAR
10359,CMBM
10416,ACEL
10444,REPX
10530,CMCL
10578,LYTR.DE
10590,DJGTEEX.DE
10656,ASRT
10662,SLDP
10686,NRGV
10789,XSOE
10801,PAUG
10819,VNQI
10906,BCAB
10913,WBX
10953,CYPH
10965,GSIT
11012,DLTH.US
11020,OPAL
11097,TFPM
11116,SYRE
11126,SMBK
11142,ATLC
11173,CYBR.L
11306,WJG.L
11645,SUS.L
11811,ING.L
12172,ALPHADHA.DH
12186,ADNOCLS.DH
12211,BMR
12231,R3NK.DE
12253,ACT.DE
12311,SIS.DE
12409,CEA.DE
12419,2INV.DE
12525,VRL.DE
12565,INW.DE
12612,CRBN.NV
12634,FER.NV
12663,TUB.BR
12671,VGP.BR
12679,TESB.BR
12681,BREB.BR
12685,IBAB.BR
12697,ONWD.BR
12704,JEN.BR
12716,SEQUA.BR
12764,HAUTO.OL
12769,CADLR.OL
12781,ELO.OL
12793,AUSS.OL
12810,NONG.OL
12830,PLT.OL
12839,ODFB.OL
12881,NRC.OL
12887,MORG.OL
12938,NORDH.OL
12965,DFENS.OL
13001,MELG.OL
13084,ALNFL.PA
13119,VIL.PA
13135,ALHRS.PA
13141,ALDRV.PA
13145,ALCGM.PA
13162,ALTUV.PA
13178,ALLAN.PA
13198,IMDA.PA
13212,ALECP.PA
13221,ALPJT.PA
13225,CRSU.PA
13259,CIV.PA
13275,ALTHX.PA
13294,ALECO.PA
13310,ALQWA.PA
13551,IBTA.L
13591,CMBT
13606,KVUE.RTH
13665,9888.HK
13707,3958.HK
13719,2607.HK
13821,CIBUS.ST
13867,KEMPOWR.HE
13909,ORIOLA.HE
13950,LASP.CO
13962,FYNBK.CO
13964,KRE.CO
14243,CEU2.PA
14253,TKMS.DE
14257,MSFT.EUR
14277,XXI
14291,LX
14297,ITOS US CVR
14316,PDD.RTH
14370,UPXI
14394,TRON
14406,BIPC
14433,CTRI
14485,PLTY
14798,ROST.RTH
14808,MCK.RTH
14907,CCI.RTH
14988,APD.RTH
14990,EFX.RTH
14994,NUE.RTH
15049,PKG.RTH
15076,VLTO.RTH
15082,WRB.RTH
15120,L.RTH
15132,AIZ.RTH
15169,MAZE
15175,BRCB
15346,SAUM.L
15434,CUSS.L
15503,XESX.DE
15520,FVSA.DE
100065,S
100095,COTI
100174,ETCJPY
100314,STX
100419,NOT
208003,100.OZ.Silver.MAY26
212002,GBPUSD.MAR26
1000636,AEF.ASX
1000656,PPC.ASX
1001640,GNP.ASX
1001986,SYL.ASX
1013321,CATB.ST
1014039,BONG.ST
1014043,SWECA.ST
1014276,NILB.ST
1014489,AZN.ST
1015888,PROAC.PA
1015921,STRINV.CO
1016047,CTH1V.HE
1019058,WBGRB.ST
1019433,SIVE.ST
1020192,BETCO.ST
1020342,SANION.ST
1021582,BONAVB.ST
1028626,WTWA.ST
1031328,CARA.ST
1048318,PPIH
1048359,BGI
1048478,CHNR
1048513,IRIX
1048586,CIA
1048598,PNBK
1048613,APWC
1049033,INM
1049043,UTSI
1049325,WPRT
1049506,ESOA
1050025,ASMB
1050269,SMXT
1050308,DVS
1050332,GUTS
1050442,IPWR
1050467,GLMD
1050542,QNCX
1050630,DTSS
1050657,LONA
1050728,SSII
1050971,YI
1051024,MAAS
1051149,PERF
1051155,XHG
1051168,JSPR
1051200,ADXN
1051216,PSBD
1051239,UCL
1051247,SST
1051271,BAOS
1051308,BQ
1051367,JWEL
1051409,MDAI
1051482,ALZN
1051703,CNTX
1051794,TSAT
1052121,IBG
1052142,LANV
1052171,GMM
1052210,GITS
1052240,DTCK
1052293,INTJ
1052319,ATGL
1052397,NCI
1052494,LPA
1052575,FATN
1052582,FDSB
1052612,AVR
1052661,UFG
1052682,KNRX
1052690,LGPS
1052700,KBSX
1052702,BACQ
1052705,SVCC
1052729,SAGT
1052768,ATII
1052784,AACB
1052841,BLUW
1059267,MDRR
1061331,RCS.MI
1061343,CED.MI
1061360,FM.MI
1061383,ENV.MI
1061387,VLS.MI
1061428,ADB.MI
1061517,DOV.MI
1061525,ORS.MI
1061588,IOT.MI
1,EURUSD
9,EURCHF
62,USDTRY
68,EURPLN
344,Aluminum
428,USDKRW
701,VIX.APR26
1031,TRV
1041,MA
1051,EBAY
1072,AMR
1121,RL
1143,AMGN
1192,BIRK
1234,AIR.PA
1320,CABK.MC
1356,ARBE
1421,ESGD
1433,IXC
1437,TBT
1484,PYPL
1521,DAL
1527,ALL
1531,HAL
1566,DINO
1607,GPC
1613,ARMK
1631,PH
1632,DVA
1650,CDW
1694,EMN
1737,DHI
1764,A.US
1788,NI
1831,ORI
1898,FAF
1930,KEY
1946,AMT
1987,BETSB.ST
1995,DBK.DE
2022,BT.L
2100,WTB.L
2120,AAF.L
2142,OXIG.L
2149,SEIT.L
2244,BOL.ST
2283,KNEBV.HE
2299,FULT
2311,1359.HK
2313,1088.HK
2315,1800.HK
2356,00017.HK
2368,00763.HK
2388,02319.HK
2394,03690.HK
2468,AVA
2506,SHA0.DE
2526,FNTN.DE
2547,1U1.DE
2651,GFTU.L
2739,BME.L
2763,SPI.L
2808,HVPE.L
2859,EVOK.L
2875,SCLX
2979,SXRY.DE
3021,XLK
3079,IUKP.L
3122,EWT
3171,BRZU
3185,SIXG
3199,LABU.US
3272,MANTA.HE
3357,IBTG
3374,QUAL.ASX
3414,DHYA.L
3563,GTT.PA
3702,MUX.DE
3958,SXR1.DE
4148,SHOP
4225,JUVE.MI
4296,BSV
4329,SNPS
4347,CGC
4379,CTRA
4406,MDB
4497,JPST
5000,ATO.PA
5452,FOUR
5721,HER.MI
5727,GN.CO
5736,AGS.BR
5799,NEL.OL
5801,VEND
5839,COL.MC
5845,DOM.ST
6018,EHTH
6044,FRT
6046,WST
6180,ATHXQ
6212,KUST
6334,FCEL
6407,CNDT
6438,HALO
6568,WMG
6600,AR.US
6608,BN.US
6620,BOOT
6662,CVE
6676,EB
6707,FSM
6725,HASI
6752,IVR
6790,MUX
6900,WH
6932,NAK
7003,CBA.ASX
7010,WOW.ASX
7024,WTC.ASX
7105,PDN.ASX
7125,GNC.ASX
7166,EVT.ASX
7899,MCRI
7936,NPWR
7938,FA
7948,LWLG
7956,SLP
7979,CHCT
8618,EE
8634,UWMC
8697,JKS
8706,GILT
8783,FIP
8793,TECX.CVR
8869,TPL
9013,EMBRACB.ST
9033,AHCO
9096,WTFC
9098,APPN
9112,SSTK
9121,ASB
9272,HOOD
9282,FXLV
9290,KLTR
9499,AIT
9506,MOD
9566,INDI
9573,RDY
9672,WRBY
9701,RCKT
9725,PSMT
9734,AGIO
9811,WSFS
9817,GBDC
9856,SCHL
9866,TIMB
9907,EGBN
9921,AVNS
9929,CABA
9931,LMAT
10010,AIRARABIA.AE
10031,TFSL
10106,OSBC
10163,BFST
10245,MTLS
10320,PDLB
10328,IVCAF
10355,NKSH
10369,WHWK
10434,SMP.US
10465,IRS
10481,ODC
10509,FF
10593,UBUT.DE
10621,R1JKEX.DE
10651,LYXGRE.DE
10655,RGTI
10718,SMR.ASX
10747,HRTG
10778,BUFD
10799,EWP
10839,HYD
10850,SPTM
10854,JIRE
10862,PDP
10959,RDZN
10998,EVC
11004,SYRS
11104,SAMG
11296,PCTN.L
11375,AFC.L
11385,BMY.L
11417,BTG.L
11421,HLCL.L
11468,PSDL.L
11489,ANIC.L
11633,BVC.L
11792,PRO.L
12156,NICK.L
12237,SMHN.DE
12256,INH.DE
12297,FAA.DE
12299,ERAG.DE
12360,EMH.DE
12399,NC5A.DE
12571,PDA0.DE
12638,AZRN.NV
12661,ELI.BR
12667,BAR.BR
12687,HYL.BR
12691,VAN.BR
12779,ELK.OL
12812,PEXIP.OL
12828,ELMRA.OL
12845,CLOUD.OL
12936,HYPRO.OL
12944,OMDA.OL
12956,NCOD.OL
12985,EQVA.OL
13042,ALWIN.PA
13068,ABCA.PA
13174,ALMOU.PA
13306,ALU10.PA
13321,ALEO2.PA
13589,CLS
13632,LLY.RTH
13691,2600.HK
13721,1772.HK
13732,1099.HK
13786,CLASb.ST
13788,ATRLJb.ST
13799,VITR.ST
13803,PDXI.ST
13805,AQ.ST
13819,IVSO.ST
13889,PIHLIS.HE
13948,DABA.CO
13966,HUSCO.CO
14255,GOOG.EUR
14275,GLIBK
14289,AEVA
14310,NTSK
14320,RKLB.RTH
14332,DXCM.RTH
14341,KLAC.RTH
14359,RCAT
14374,ASPI
14437,SARO
14498,LCUK.L
14800,DHR.RTH
14810,AMT.RTH
14812,TPR.RTH
14852,TRV.RTH
14860,TFC.RTH
14919,JBL.RTH
14927,GWW.RTH
14946,ITW.RTH
14992,CF.RTH
15017,SW.RTH
15029,WAB.RTH
15045,APA.RTH
15094,WST.RTH
15106,EG.RTH
15108,CPAY.RTH
15110,UHS.RTH
15134,KIM.RTH
15155,LMRI
15179,BBNX
15210,OPENL
15305,C50.PA
15383,MSEU.L
15385,EMXC.L
15485,WTDF.DE
15627,WQTM
100022,A
100093,SRM
100166,XRPCHF
100221,ZECXRP
100300,TON
100441,WLD
1000178,PRN.ASX
1000353,TWR.ASX
1001291,SLC.ASX
1001569,LFS.ASX
1018265,BOUL.ST
1018324,LAMOR.HE
1020183,EQL.ST
1020196,ESENSE.HE
1020511,OPTOMED.HE
1021077,LEADD.HE
1025672,ACE.ST
1027404,BOOZT.CO
1027791,ACRIB.ST
1047898,AXR
1047982,NTIP
1048004,SOTK
1048625,NHTC
1048631,CAAS
1048678,BRTX
1048757,CLRO
1048915,GIFT
1048946,ELA.US
1049097,RDIB
1049103,UNB
1049292,CREX
1049329,WFG
1049341,BCBP
1049345,PLG
1049363,MRKR
1049375,SEED
1049564,CNET
1049870,IVF
1050202,GLDG
1050355,SBEV
1050420,LITB
1050469,GWAV
1050568,CLGN
1050636,FPH
1050754,LTRN
1050833,MNPR
1050913,EDRY
1050967,UOKA
1050982,XYF
1051032,ZBAI
1051043,CMMB
1051061,PASG
1051163,IPW
1051224,NCEL
1051387,PHAR
1051389,BZFD
1051399,SDST
1051417,GDEV
1051713,PEPG
1052028,PMEC
1052123,GELS
1052156,MGIH
1052254,BCG
1052326,KVAC
1052350,SHMD
1052407,SFHG
1052466,FLYE
1052565,RFAI
1052598,RYOJ
1052622,BMGL
1052632,APUS
1052669,SAFX
1052759,PLMK
1052896,CAEP
1052922,PAII
1058488,APXT
1058679,LBRX
1059235,ACR
1059725,TTRX
1060377,NKLR
1061309,FNM.MI
1061481,BST.MI
28,NSDQ100
75,USDDKK
380,STEEL.FUT
423,USDILS
564,GoldMiners
1075,NEOG
1115,NOK
1119,WU
1217,FRE.DE
1247,FR.PA
1258,PUB.PA
1282,ENEL.MI
1290,MB.MI
1296,PRY.MI
1345,TRE.MC
1359,SVSTL.L
1396,SPSB
1451,AAL
1534,GD
1557,NUE
1643,JEF
1693,GNW
1726,ACM
1886,Z
1915,TPC
1937,GPK
